codigo	divisao	denominacao	ate100	100a200	200a400	acima400	usoate100	uso100a200	uso200a400	usoacima400
47.13-0-04	COMÉRCIO VAREJISTA	Lojas de departamentos ou magazines, exceto lojas francas (Duty free)	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.13-0-05	COMÉRCIO VAREJISTA	Lojas francas (Duty Free) de aeroportos, portos e em fronteiras terrestres	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.22-9-01	COMÉRCIO VAREJISTA	Comércio varejista de carnes - açougues	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.22-9-02	COMÉRCIO VAREJISTA	Peixaria	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.29-6-01	COMÉRCIO VAREJISTA	Tabacaria	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.29-6-99	COMÉRCIO VAREJISTA	Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.42-3-00	COMÉRCIO VAREJISTA	Comércio varejista de material elétrico	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.43-1-00	COMÉRCIO VAREJISTA	Comércio varejista de vidros	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-01	COMÉRCIO VAREJISTA	Comércio varejista de ferragens e ferramentas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-02	COMÉRCIO VAREJISTA	Comércio varejista de madeira e artefatos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-03	COMÉRCIO VAREJISTA	Comércio varejista de materiais hidráulicos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-04	COMÉRCIO VAREJISTA	Comércio varejista de cal, areia, pedra britada, tijolos e telhas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-05	COMÉRCIO VAREJISTA	Comércio varejista de materiais de construção não especificados anteriormente	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-06	COMÉRCIO VAREJISTA	Comércio varejista de pedras para revestimento	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.44-0-99	COMÉRCIO VAREJISTA	Comércio varejista de materiais de construção em geral	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.51-2-01	COMÉRCIO VAREJISTA	Comércio varejista especializado de equipamentos e suprimentos de informática	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.51-2-02	COMÉRCIO VAREJISTA	Recarga de cartuchos para equipamentos de informática	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.52-1-00	COMÉRCIO VAREJISTA	Comércio varejista especializado de equipamentos de telefonia e comunicação	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.53-9-00	COMÉRCIO VAREJISTA	Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.54-7-01	COMÉRCIO VAREJISTA	Comércio varejista de móveis	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.54-7-02	COMÉRCIO VAREJISTA	Comércio varejista de artigos de colchoaria	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.54-7-03	COMÉRCIO VAREJISTA	Comércio varejista de artigos de iluminação	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.55-5-01	COMÉRCIO VAREJISTA	Comércio varejista de tecidos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.55-5-02	COMÉRCIO VAREJISTA	Comercio varejista de artigos de armarinho	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.55-5-03	COMÉRCIO VAREJISTA	Comercio varejista de artigos de cama, mesa e banho	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.56-3-00	COMÉRCIO VAREJISTA	Comércio varejista especializado de instrumentos musicais e acessórios	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.57-1-00	COMÉRCIO VAREJISTA	Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.59-8-01	COMÉRCIO VAREJISTA	Comércio varejista de artigos de tapeçaria, cortinas e persianas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.59-8-99	COMÉRCIO VAREJISTA	Comércio varejista de outros artigos de uso doméstico não especificados anteriormente	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.61-0-01	COMÉRCIO VAREJISTA	Comércio varejista de livros	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.61-0-02	COMÉRCIO VAREJISTA	Comércio varejista de jornais e revistas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.61-0-03	COMÉRCIO VAREJISTA	Comércio varejista de artigos de papelaria	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.62-8-00	COMÉRCIO VAREJISTA	Comércio varejista de discos, CDs, DVDs e fitas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.63-6-01	COMÉRCIO VAREJISTA	Comércio varejista de brinquedos e artigos recreativos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.63-6-02	COMÉRCIO VAREJISTA	Comércio varejista de artigos esportivos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.63-6-03	COMÉRCIO VAREJISTA	Comércio varejista de bicicletas e triciclos; peças e acessórios	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.63-6-04	COMÉRCIO VAREJISTA	Comércio varejista de artigos de caça, pesca e camping	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.63-6-05	COMÉRCIO VAREJISTA	Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.71-7-02	COMÉRCIO VAREJISTA	Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.71-7-03	COMÉRCIO VAREJISTA	Comércio varejista de produtos farmacêuticos homeopáticos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.71-7-04	COMÉRCIO VAREJISTA	Comércio varejista de medicamentos veterinários	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.81-4-00	COMÉRCIO VAREJISTA	Comércio varejista de artigos do vestuário e acessórios	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.82-2-01	COMÉRCIO VAREJISTA	Comércio varejista de calçados	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.82-2-02	COMÉRCIO VAREJISTA	Comércio varejista de artigos de viagem	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.83-1-01	COMÉRCIO VAREJISTA	Comércio varejista de artigos de joalheria	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.83-1-02	COMÉRCIO VAREJISTA	Comércio varejista de artigos de relojoaria	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.85-7-01	COMÉRCIO VAREJISTA	Comércio varejista de antiguidades	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.85-7-99	COMÉRCIO VAREJISTA	Comércio varejista de outros artigos usados	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-01	COMÉRCIO VAREJISTA	Comércio varejista de suvenires, bijuterias e artesanatos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-02	COMÉRCIO VAREJISTA	Comércio varejista de plantas e flores naturais	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-03	COMÉRCIO VAREJISTA	Comércio varejista de objetos de arte	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-05	COMÉRCIO VAREJISTA	Comércio varejista de produtos saneantes domissanitários	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-07	COMÉRCIO VAREJISTA	Comércio varejista de equipamentos para escritório	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-08	COMÉRCIO VAREJISTA	Comércio varejista de artigos fotográficos e para filmagem	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.89-0-99	COMÉRCIO VAREJISTA	Comércio varejista de outros produtos não especificados anteriormente	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
47.21-1-02	COMÉRCIO VAREJISTA	Padaria e confeitaria com predominância de revenda	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.21-1-03	COMÉRCIO VAREJISTA	Comércio varejista de laticínios e frios	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.21-1-04	COMÉRCIO VAREJISTA	Comércio varejista de doces, balas, bombons e semelhantes	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.23-7-00	COMÉRCIO VAREJISTA	Comércio varejista de bebidas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.24-5-00	COMÉRCIO VAREJISTA	Comércio varejista de hortifrutigranjeiros	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.29-6-02	COMÉRCIO VAREJISTA	Comércio varejista de mercadorias em lojas de conveniência	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.71-7-01	COMÉRCIO VAREJISTA	Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.72-5-00	COMÉRCIO VAREJISTA	Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.73-3-00	COMÉRCIO VAREJISTA	Comércio varejista de artigos médicos e ortopédicos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.74-1-00	COMÉRCIO VAREJISTA	Comércio varejista de artigos de óptica	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
47.31-8-00	COMÉRCIO VAREJISTA	Comércio varejista de combustíveis para veículos automotores	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
47.32-6-00	COMÉRCIO VAREJISTA	Comércio varejista de lubrificantes	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
47.41-5-00	COMÉRCIO VAREJISTA	Comércio varejista de tintas e materiais para pintura	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
47.84-9-00	COMÉRCIO VAREJISTA	Comércio varejista de gás liqüefeito de petróleo (GLP)	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
47.89-0-04	COMÉRCIO VAREJISTA	Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
47.89-0-06	COMÉRCIO VAREJISTA	Comércio varejista de fogos de artifício e artigos pirotécnicos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
47.89-0-09	COMÉRCIO VAREJISTA	Comércio varejista de armas e munições	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.11-6-00	TRANSPORTE TERRESTRE	Transporte ferroviário de carga	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.12-4-01	TRANSPORTE TERRESTRE	Transporte ferroviário de passageiros intermunicipal e interestadual	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.12-4-02	TRANSPORTE TERRESTRE	Transporte ferroviário de passageiros municipal e em região metropolitana	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.12-4-03	TRANSPORTE TERRESTRE	Transporte metroviário	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.21-3-01	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.21-3-02	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.22-1-01	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.22-1-02	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.22-1-03	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.23-0-01	TRANSPORTE TERRESTRE	Serviço de táxi	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.24-8-00	TRANSPORTE TERRESTRE	Transporte escolar	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.30-2-03	TRANSPORTE TERRESTRE	Transporte rodoviário de produtos perigosos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.40-0-00	TRANSPORTE TERRESTRE	Transporte dutoviário	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.50-7-00	TRANSPORTE TERRESTRE	Trens turísticos, teleféricos e similares	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
49.23-0-02	TRANSPORTE TERRESTRE	Serviço de transporte de passageiros - locação de automóveis com motorista	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.29-9-01	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.29-9-02	TRANSPORTE TERRESTRE	Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.29-9-03	TRANSPORTE TERRESTRE	Organização de excursões em veículos rodoviários próprios, municipal	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.29-9-04	TRANSPORTE TERRESTRE	Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.29-9-99	TRANSPORTE TERRESTRE	Outros transportes rodoviários de passageiros não especificados anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.30-2-01	TRANSPORTE TERRESTRE	Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.30-2-02	TRANSPORTE TERRESTRE	Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
49.30-2-04	TRANSPORTE TERRESTRE	Transporte rodoviário de mudanças	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
50.11-4-01	TRANSPORTE AQUAVIÁRIO	Transporte marítimo de cabotagem - Carga	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.11-4-02	TRANSPORTE AQUAVIÁRIO	Transporte marítimo de cabotagem - Passageiros	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.12-2-01	TRANSPORTE AQUAVIÁRIO	Transporte marítimo de longo curso - Carga	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.12-2-02	TRANSPORTE AQUAVIÁRIO	Transporte marítimo de longo curso - Passageiros	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.21-1-01	TRANSPORTE AQUAVIÁRIO	Transporte por navegação interior de carga, municipal, exceto travessia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.21-1-02	TRANSPORTE AQUAVIÁRIO	Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.22-0-01	TRANSPORTE AQUAVIÁRIO	Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.22-0-02	TRANSPORTE AQUAVIÁRIO	Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.91-2-01	TRANSPORTE AQUAVIÁRIO	Transporte por navegação de travessia, municipal	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.91-2-02	TRANSPORTE AQUAVIÁRIO	Transporte por navegação de travessia, intermunicipal, interestadual e internacional	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.99-8-01	TRANSPORTE AQUAVIÁRIO	Transporte aquaviário para passeios turísticos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.99-8-99	TRANSPORTE AQUAVIÁRIO	Outros transportes aquaviários não especificados anteriormente	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
50.30-1-01	TRANSPORTE AQUAVIÁRIO	Navegação de apoio marítimo	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
50.30-1-02	TRANSPORTE AQUAVIÁRIO	Navegação de apoio portuário	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
50.30-1-03	TRANSPORTE AQUAVIÁRIO	Serviço de rebocadores e empurradores	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
51.11-1-00	TRANSPORTE AÉREO	Transporte aéreo de passageiros regular	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
51.12-9-01	TRANSPORTE AÉREO	Serviço de táxi aéreo e locação de aeronaves com tripulação	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
51.12-9-99	TRANSPORTE AÉREO	Outros serviços de transporte aéreo de passageiros não regular	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
51.20-0-00	TRANSPORTE AÉREO	Transporte aéreo de carga	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
51.30-7-00	TRANSPORTE AÉREO	Transporte espacial	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
52.11-7-01	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Armazéns gerais - emissão de warrant	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.11-7-02	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Guarda-móveis	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.11-7-99	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.21-4-00	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Concessionárias de rodovias, pontes, túneis e serviços relacionados	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.22-2-00	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Terminais rodoviários e ferroviários	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.23-1-00	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Estacionamento de veículos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.31-1-01	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Administração da infraestrutura portuária	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.31-1-02	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Atividades do Operador Portuário	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.31-1-03	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Gestão de terminais aquaviários	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.40-1-01	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Operação dos aeroportos e campos de aterrissagem	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.50-8-01	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Comissaria de despachos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
52.12-5-00	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Carga e descarga	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.29-0-01	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Serviços de apoio ao transporte por táxi, inclusive centrais de chamada	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.29-0-02	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Serviços de reboque de veículos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.29-0-99	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.32-0-00	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Atividades de agenciamento marítimo	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.39-7-01	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Serviços de praticagem	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.39-7-99	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Atividades auxiliares dos transportes aquaviários não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.40-1-99	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.50-8-02	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Atividades de despachantes aduaneiros	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.50-8-03	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Agenciamento de cargas, exceto para o transporte marítimo	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.50-8-04	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Organização logística do transporte de carga	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
52.50-8-05	ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES	Operador de transporte multimodal - OTM	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
53.10-5-01	CORREIO E OUTRAS ATIVIDADES DE ENTREGA	Atividades do Correio Nacional	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
53.10-5-02	CORREIO E OUTRAS ATIVIDADES DE ENTREGA	Atividades de franqueadas e permissionárias do Correio Nacional	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
53.20-2-01	CORREIO E OUTRAS ATIVIDADES DE ENTREGA	Serviços de malote não realizados pelo Correio Nacional	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
53.20-2-02	CORREIO E OUTRAS ATIVIDADES DE ENTREGA	Serviços de entrega rápida	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
55.10-8-01	ALOJAMENTO	Hotéis	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
55.10-8-02	ALOJAMENTO	Apart-hotéis	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
55.10-8-03	ALOJAMENTO	Motéis	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
55.90-6-01	ALOJAMENTO	Albergues, exceto assistenciais	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
55.90-6-02	ALOJAMENTO	Campings	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
55.90-6-03	ALOJAMENTO	Pensões (alojamento)	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
55.90-6-99	ALOJAMENTO	Outros alojamentos não especificados anteriormente	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
56.11-2-01	ALIMENTAÇÃO	Restaurantes e similares	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
56.11-2-05	ALIMENTAÇÃO	Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
56.11-2-03	ALIMENTAÇÃO	Lanchonetes, casas de chá, de sucos e similares	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
56.11-2-04	ALIMENTAÇÃO	Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
56.20-1-03	ALIMENTAÇÃO	Cantinas - serviços de alimentação privativos	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
56.12-1-00	ALIMENTAÇÃO	Serviços ambulantes de alimentação	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
56.20-1-01	ALIMENTAÇÃO	Fornecimento de alimentos preparados preponderantemente para empresas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
56.20-1-02	ALIMENTAÇÃO	Serviços de alimentação para eventos e recepções - bufê	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
56.20-1-04	ALIMENTAÇÃO	Fornecimento de alimentos preparados preponderantemente para consumo domiciliar	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.11-5-00	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição de livros	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.12-3-01	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição de jornais diários	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.12-3-02	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição de jornais não diários	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.13-1-00	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição de revistas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.19-1-00	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição de cadastros, listas e outros produtos gráficos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.21-2-00	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição integrada à impressão de livros	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.22-1-01	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição integrada à impressão de jornais diários	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.22-1-02	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição integrada à impressão de jornais não diários	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.23-9-00	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição integrada à impressão de revistas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
58.29-8-00	EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO	Edição integrada à impressão de cadastros, listas e outros produtos gráficos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
59.11-1-01	ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA	Estúdios cinematográficos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
